filename,url,pageUrl,pageTitle,semanticPath,tag,role,format,width,height,alt,downloaded
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__50.jpg","https://l.icdbcdn.com/oh/e3d6b2c8-abb1-4baf-b8d8-dae64b5b8c1b.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__51.jpg","https://l.icdbcdn.com/oh/e3d6b2c8-abb1-4baf-b8d8-dae64b5b8c1b.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__52.jpg","https://l.icdbcdn.com/oh/1d17ef1b-0d90-4a23-8491-79b2218a0b06.jpg?w=2080","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__53.jpg","https://l.icdbcdn.com/oh/1d17ef1b-0d90-4a23-8491-79b2218a0b06.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__54.jpg","https://l.icdbcdn.com/oh/1d17ef1b-0d90-4a23-8491-79b2218a0b06.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__55.jpg","https://l.icdbcdn.com/oh/1d17ef1b-0d90-4a23-8491-79b2218a0b06.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__56.jpg","https://l.icdbcdn.com/oh/1d17ef1b-0d90-4a23-8491-79b2218a0b06.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__57.jpg","https://l.icdbcdn.com/oh/1d17ef1b-0d90-4a23-8491-79b2218a0b06.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__58.jpg","https://l.icdbcdn.com/oh/1d17ef1b-0d90-4a23-8491-79b2218a0b06.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__59.jpg","https://l.icdbcdn.com/oh/32737177-fea7-464f-a421-51ae8d61dcd6.jpg?w=2080","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__60.jpg","https://l.icdbcdn.com/oh/32737177-fea7-464f-a421-51ae8d61dcd6.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__61.jpg","https://l.icdbcdn.com/oh/32737177-fea7-464f-a421-51ae8d61dcd6.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__62.jpg","https://l.icdbcdn.com/oh/32737177-fea7-464f-a421-51ae8d61dcd6.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__63.jpg","https://l.icdbcdn.com/oh/32737177-fea7-464f-a421-51ae8d61dcd6.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__64.jpg","https://l.icdbcdn.com/oh/32737177-fea7-464f-a421-51ae8d61dcd6.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__65.jpg","https://l.icdbcdn.com/oh/32737177-fea7-464f-a421-51ae8d61dcd6.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__66.jpg","https://l.icdbcdn.com/oh/cfc533c2-df07-4a16-8fbf-7f2118343a7c.jpg?w=2080","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__67.jpg","https://l.icdbcdn.com/oh/cfc533c2-df07-4a16-8fbf-7f2118343a7c.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__68.jpg","https://l.icdbcdn.com/oh/cfc533c2-df07-4a16-8fbf-7f2118343a7c.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__69.jpg","https://l.icdbcdn.com/oh/cfc533c2-df07-4a16-8fbf-7f2118343a7c.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__70.jpg","https://l.icdbcdn.com/oh/cfc533c2-df07-4a16-8fbf-7f2118343a7c.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__71.jpg","https://l.icdbcdn.com/oh/cfc533c2-df07-4a16-8fbf-7f2118343a7c.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__72.jpg","https://l.icdbcdn.com/oh/cfc533c2-df07-4a16-8fbf-7f2118343a7c.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__73.jpg","https://l.icdbcdn.com/oh/0152aeff-658a-4e2b-8176-94166d76648d.jpg?w=2080","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__74.jpg","https://l.icdbcdn.com/oh/0152aeff-658a-4e2b-8176-94166d76648d.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__75.jpg","https://l.icdbcdn.com/oh/0152aeff-658a-4e2b-8176-94166d76648d.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__76.jpg","https://l.icdbcdn.com/oh/0152aeff-658a-4e2b-8176-94166d76648d.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__77.jpg","https://l.icdbcdn.com/oh/0152aeff-658a-4e2b-8176-94166d76648d.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__78.jpg","https://l.icdbcdn.com/oh/0152aeff-658a-4e2b-8176-94166d76648d.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__79.jpg","https://l.icdbcdn.com/oh/0152aeff-658a-4e2b-8176-94166d76648d.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__80.jpg","https://l.icdbcdn.com/oh/107ad1c1-a7d7-4572-8326-0f769c4d3edc.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1280","720","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__81.jpg","https://l.icdbcdn.com/oh/107ad1c1-a7d7-4572-8326-0f769c4d3edc.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__82.jpg","https://l.icdbcdn.com/oh/107ad1c1-a7d7-4572-8326-0f769c4d3edc.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__83.jpg","https://l.icdbcdn.com/oh/107ad1c1-a7d7-4572-8326-0f769c4d3edc.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__84.jpg","https://l.icdbcdn.com/oh/107ad1c1-a7d7-4572-8326-0f769c4d3edc.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__85.jpg","https://l.icdbcdn.com/oh/107ad1c1-a7d7-4572-8326-0f769c4d3edc.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__87.jpg","https://l.icdbcdn.com/oh/d549d195-6006-4ebb-b85c-72ac8441798d.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1280","720","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__88.jpg","https://l.icdbcdn.com/oh/d549d195-6006-4ebb-b85c-72ac8441798d.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__89.jpg","https://l.icdbcdn.com/oh/d549d195-6006-4ebb-b85c-72ac8441798d.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
